artists,track_name,URL_Found,Whosampled_URL,Real_Year,Sampled_By_Count,Is_Sample_Of,Covered_By_Count,Is_Cover_Of,Remixed_By_Count,Is_Remix_Of,track_id,popularity,duration_ms,danceability,energy,speechiness,acousticness,instrumentalness,loudness,liveness,valence,track_genre
Imagine Dragons,Follow You,True,https://www.whosampled.com/Imagine-Dragons/Follow-You/,2021,0,0,1,0,0,0,1skWrgJrEi6ZB4Wt5tYYAb,2,175643,0.542,0.732,0.0521,0.00209,7.92e-05,-5.956,0.496,0.489,rock
Dua Lipa;DaBaby,Levitating (feat. DaBaby),True,https://www.whosampled.com/Dua-Lipa/Levitating/,2020,7,0,16,0,3,0,5nujrmhLynf4yMoMtj8AQF,85,203064,0.702,0.825,0.0601,0.00883,0.0,-3.787,0.0674,0.915,dance
Big Red Machine;Taylor Swift,Renegade (feat. Taylor Swift),True,https://www.whosampled.com/Big-Red-Machine/Renegade/,2021,0,0,1,0,0,0,73W5aXorr5vxrySFcoZqIN,69,254466,0.53,0.712,0.0461,0.44,0.0233,-8.135,0.0931,0.577,folk
Wizkid;Tems,Essence (feat. Tems),True,https://www.whosampled.com/Wizkid/Essence/,2020,2,0,2,0,1,0,5FG7Tl93LdH117jEKYl3Cm,75,248040,0.849,0.707,0.113,0.0266,8.58e-06,-6.002,0.618,0.602,dancehall
Jake Owen,Made For You,True,https://www.whosampled.com/Jake-Owen/Made-For-You/,2019,0,0,2,0,0,0,7vF3xkCMvZjAe2nTWY0uQZ,70,238400,0.581,0.441,0.0268,0.77,2.75e-05,-6.829,0.111,0.337,country
Billie Eilish,Your Power,True,https://www.whosampled.com/Billie-Eilish/Your-Power/,2021,1,0,7,0,0,0,042Sl6Mn83JHyLEqdK7uI0,77,245896,0.632,0.284,0.0801,0.932,0.000476,-14.025,0.233,0.208,electro
Gabby Barrett,The Good Ones,True,https://www.whosampled.com/Gabby-Barrett/The-Good-Ones/,2020,0,0,2,0,0,0,0TgKHlvgZEfaiALjWqyidx,0,215140,0.519,0.552,0.0259,0.18,0.0,-5.023,0.149,0.331,country
Travis Scott,goosebumps,True,https://www.whosampled.com/Travis-Scott/goosebumps/,2016,12,0,7,0,1,0,6gBFPUFcJLzWGx4lenP6h2,84,243836,0.841,0.728,0.0484,0.0847,0.0,-3.37,0.149,0.43,hip-hop
Justin Bieber,Hold On,True,https://www.whosampled.com/Justin-Bieber/Hold-On/,2021,0,0,5,0,0,0,1gMnyo0OUAL6HDJ39lyVwU,0,170813,0.658,0.634,0.0413,0.0106,0.0,-5.797,0.132,0.29,pop
Morgan Wallen,Wasted On You,True,https://www.whosampled.com/Morgan-Wallen/Wasted-On-You/,2021,0,0,1,0,0,0,3cBsEDNhFI9E82vPj3kvi3,83,178520,0.505,0.657,0.0318,0.373,0.00107,-5.24,0.126,0.252,country
Doja Cat,Streets,True,https://www.whosampled.com/Doja-Cat/Streets/,2019,5,0,2,0,6,0,60ynsPSSKe6O3sfwRnIBRf,83,226986,0.749,0.463,0.0842,0.21,0.0382,-8.433,0.338,0.189,dance
Coldplay,Higher Power,True,https://www.whosampled.com/Coldplay/Higher-Power/,2021,0,0,0,0,3,0,0Cr69H8rDTrwIkJV27sUYj,0,211294,0.507,0.828,0.0449,0.00711,2.44e-05,-6.023,0.261,0.489,pop
Skillibeng,Crocodile Teeth,True,https://www.whosampled.com/Skillibeng/Crocodile-Teeth/,2020,0,0,0,0,2,0,3vS8QjHytx8Pi2NMERcfUs,0,166699,0.595,0.644,0.307,0.14,0.00021,-7.46,0.245,0.224,dancehall
Ariana Grande,34+35,True,https://www.whosampled.com/Ariana-Grande/3435/,2020,2,0,5,0,0,0,6Im9k8u9iIzKMrmV7BWtlF,81,173710,0.83,0.585,0.094,0.237,0.0,-6.476,0.248,0.485,dance
Ariana Grande,positions,True,https://www.whosampled.com/Ariana-Grande/positions/,2020,4,0,10,0,0,0,35mvY5S1H3J2QZyna3TFe0,85,172324,0.737,0.802,0.0878,0.468,0.0,-4.771,0.0931,0.682,dance
Tate McRae,you broke me first,True,https://www.whosampled.com/Tate-McRae/you-broke-me-first/,2020,0,0,10,0,2,0,45bE4HXI0AwGZXfZtMp8JR,84,169265,0.667,0.373,0.05,0.785,0.0,-9.389,0.0906,0.0823,pop
Bad Bunny;Jhay Cortez,DÁKITI,True,https://www.whosampled.com/Bad-Bunny/DÁKITI/,2020,1,0,4,0,1,0,4MzXwWMhyBbmu6hOcLVD49,80,205090,0.731,0.573,0.0544,0.401,5.22e-05,-10.059,0.113,0.145,latin
Billie Eilish,Therefore I Am,True,https://www.whosampled.com/Billie-Eilish/Therefore-I-Am/,2020,3,0,4,0,0,0,0OZYXc58HooMgBNWyp6cuO,2,174321,0.889,0.34,0.0697,0.218,0.13,-7.773,0.055,0.716,electro
Lil Tjay;Polo G;Fivio Foreign,Headshot (feat. Polo G & Fivio Foreign),True,https://www.whosampled.com/Lil-Tjay/Headshot/,2021,0,0,1,0,0,0,4eNOLmx8r2IJAVKvBBL1jv,75,144349,0.808,0.639,0.279,0.0802,0.0,-7.266,0.15,0.395,r-n-b
Chris Brown;Young Thug,Go Crazy,True,https://www.whosampled.com/Chris-Brown/Go-Crazy/,2020,2,0,0,0,1,0,1IIKrJVP1C9N7iPtG6eOsK,78,176960,0.755,0.578,0.145,0.316,0.0,-8.932,0.25,0.581,dance
Tenille Arts,Somebody Like That,True,https://www.whosampled.com/Tenille-Arts/Somebody-Like-That/,2020,0,0,1,0,0,0,3hboOw4dS0aXGuP0fyyvbC,72,198208,0.574,0.798,0.0485,0.0152,0.0,-5.356,0.111,0.58,country
Taylor Swift,willow,True,https://www.whosampled.com/Taylor-Swift/willow/,2020,0,0,9,0,2,0,3AYtDDIbG4DQxnEFELeFag,0,214706,0.392,0.579,0.164,0.835,0.00179,-9.195,0.145,0.549,pop
Ava Max,My Head & My Heart,True,https://www.whosampled.com/Ava-Max/My-Head/,2021,0,0,0,0,0,0,6G7EPeSIjwMKCumrKNsnCt,0,174760,0.614,0.934,0.07,0.0697,0.0,-3.709,0.121,0.436,dance
Lil Tjay;Offset;Moneybagg Yo,Run It Up (feat. Offset & Moneybagg Yo),True,https://www.whosampled.com/Lil-Tjay/Run-It-Up/,2021,0,0,0,0,0,0,1dg3qy5DjoJodawfOCgrTP,78,232048,0.88,0.575,0.163,0.415,0.0,-6.091,0.109,0.671,r-n-b
All Time Low;Demi Lovato;blackbear,Monsters (feat. Demi Lovato and blackbear),True,https://www.whosampled.com/All-Time-Low/Monsters/,2020,0,0,2,0,2,0,50DMJJpAeQv4fIpxZvQz2e,66,174424,0.51,0.787,0.0529,0.0137,0.0,-3.712,0.368,0.793,punk-rock
DMX,Ruff Ryders' Anthem,True,https://www.whosampled.com/DMX/Ruff-Ryders%27-Anthem/,1998,17,0,2,0,1,0,1BKT2I9x4RGKaKqW4up34s,70,214440,0.88,0.577,0.302,0.0564,1.02e-06,-8.093,0.201,0.74,hardcore
DMX,X Gon' Give It To Ya,True,https://www.whosampled.com/DMX/X-Gon%27-Give-It-To-Ya/,2002,44,0,2,0,0,0,1zzxoZVylsna2BQB65Ppcb,74,217586,0.761,0.899,0.183,0.0135,0.0,-3.09,0.0719,0.673,hardcore
Taylor Swift,You Belong With Me (Taylor’s Version),True,https://www.whosampled.com/Taylor-Swift/You-Belong/,2021,0,0,0,0,0,0,6vJaXvEXh6HOeiEZLFDhrp,9,231124,0.632,0.773,0.0346,0.0623,0.0,-4.856,0.0885,0.474,pop
Demi Lovato,Dancing With The Devil,True,https://www.whosampled.com/Demi-Lovato/Dancing/,2021,0,0,0,0,0,0,2Wpr8kAVSHp5RvTXhBWtwp,2,243992,0.392,0.642,0.0431,0.269,0.0,-5.813,0.11,0.129,dance
Lil Baby;EST Gee,Real As It Gets,True,https://www.whosampled.com/Lil-Baby/Real-As-It-Gets/,2021,0,0,1,0,0,0,5KDEqPWSBZzrANHGBlJ8xN,3,192804,0.779,0.705,0.163,0.00471,0.0,-5.891,0.0971,0.196,hip-hop
Ritt Momney,Put Your Records On,True,https://www.whosampled.com/Ritt-Momney/Put-Your-Records-On/,2020,0,0,1,1,0,0,6AGOKlMZWLCaEJGnaROtF9,77,210463,0.399,0.491,0.0538,0.0563,0.00089,-10.778,0.11,0.151,indie-pop
BTS,Film out,True,https://www.whosampled.com/BTS/Film-out/,2021,0,0,3,0,0,0,3UHPGOkUcE4hE7sqBF4Snt,70,214620,0.499,0.709,0.134,0.296,0.0,-6.404,0.331,0.314,k-pop
BTS,Dynamite,True,https://www.whosampled.com/BTS/Dynamite/,2020,7,0,19,0,4,0,5QDLhrAOJJdNAmCTJ8xMyW,85,199053,0.746,0.765,0.0993,0.0112,0.0,-4.41,0.0936,0.737,k-pop
Niko Moon,GOOD TIME,False,,2021,0,0,0,0,0,0,2S8UMuLJ0z8agFgFGJ6Ztt,70,214720,0.802,0.59,0.0493,0.0874,0.0,-7.189,0.275,0.687,country
Justin Bieber;The Kid LAROI,Unstable,True,https://www.whosampled.com/Justin-Bieber/Unstable/,2021,0,0,1,0,0,0,3DctSNSBYAo95RsDolNRr5,0,158324,0.495,0.333,0.0288,0.737,0.0,-10.109,0.112,0.37,pop
Justin Bieber;Burna Boy,Loved By You,True,https://www.whosampled.com/Justin-Bieber/Loved-By-You/,2021,0,0,0,0,0,0,5441DT9P5AL05PQSoNMNzS,0,159250,0.79,0.724,0.0852,0.0696,2.33e-06,-6.972,0.113,0.642,pop
ROSÉ,On The Ground,True,https://www.whosampled.com/ROSÉ/On-The-Ground/,2021,0,0,5,0,0,0,2xgACMNtJ5YktyvOC83SPO,72,168085,0.311,0.607,0.11,0.0174,0.0,-6.578,0.131,0.286,k-pop
Selena Gomez;Rauw Alejandro,Baila Conmigo,True,https://www.whosampled.com/Selena-Gomez/Baila-Conmigo/,2021,0,0,1,0,0,0,77Y5dUO0hTaxJ33pQ0G6Qh,2,186087,0.824,0.545,0.0699,0.0221,0.00375,-7.127,0.097,0.683,dance
Jack Harlow,Tyler Herro,True,https://www.whosampled.com/Jack-Harlow/Tyler-Herro/,2020,2,0,1,0,0,0,3w1WjD2zJqjBjDz5fwqQPJ,74,156578,0.792,0.793,0.0841,0.0872,0.0,-6.185,0.22,0.775,k-pop
Gabby Barrett;Charlie Puth,I Hope,True,https://www.whosampled.com/Gabby-Barrett/I-Hope/,2019,1,0,1,0,1,0,4BPcGND7l0vR0D2Ky8mJP1,0,211605,0.563,0.576,0.0401,0.171,0.0,-6.495,0.158,0.412,country
KAROL G,BICHOTA,True,https://www.whosampled.com/KAROL-G/BICHOTA/,2020,0,0,3,0,0,0,38Uq4auvCzFYWtYjLeB5xz,0,178946,0.863,0.666,0.152,0.212,0.000493,-4.158,0.103,0.838,reggae
Clinton Kane,CHICKEN TENDIES,True,https://www.whosampled.com/Clinton-Kane/CHICKEN-TENDIES/,2020,0,0,2,0,0,0,0awuNCj9gwJEM0seER22DW,69,196844,0.57,0.689,0.147,0.358,0.0,-6.242,0.0819,0.568,singer-songwriter
Shawn Mendes;Justin Bieber,Monster,True,https://www.whosampled.com/Shawn-Mendes/Monster/,2020,0,0,5,0,0,0,1YWKBAteTntVb3vY3okMDK,1,178994,0.652,0.383,0.0516,0.0676,0.0,-7.076,0.0828,0.549,dance
Kenny Chesney,Happy Does,True,https://www.whosampled.com/Kenny-Chesney/Happy-Does/,2020,1,0,1,0,0,0,3khHZ5Tz9mwLYbEmnCimvq,0,168733,0.716,0.665,0.0382,0.304,0.0,-5.486,0.123,0.598,country
Ava Max,Kings & Queens,True,https://www.whosampled.com/Ava-Max/Kings/,2020,3,0,2,0,0,0,7a53HqqArd4b9NF4XAmlbI,81,162398,0.637,0.69,0.0405,0.00786,0.0,-4.057,0.124,0.457,dance
DaBaby;Roddy Ricch,ROCKSTAR,True,https://www.whosampled.com/DaBaby/ROCKSTAR/,2020,6,0,4,0,1,0,1FHf9qmNWwDsZYdLnteiQI,1,181733,0.746,0.69,0.164,0.247,0.0,-7.956,0.101,0.497,hip-hop
Sam Smith,Diamonds,True,https://www.whosampled.com/Sam-Smith/Diamonds/,2020,2,0,2,0,1,0,3tj1y5eQNFMcXnkH0AcXTm,3,213869,0.653,0.667,0.0423,0.154,0.0,-6.764,0.107,0.556,dance
Jawsh 685;Jason Derulo;BTS,Savage Love (Laxed – Siren Beat) [BTS Remix],True,https://www.whosampled.com/Jawsh-685/Savage-Love/,2020,0,0,1,0,2,0,4TgxFMOn5yoESW6zCidCXL,73,184905,0.758,0.598,0.0868,0.16,0.0,-5.695,0.295,0.658,pop
Jason Derulo,Take You Dancing,True,https://www.whosampled.com/Jason-Derulo/Take-You-Dancing/,2020,0,0,3,0,5,0,59qrUpoplZxbIZxk6X0Bm3,78,190306,0.789,0.711,0.041,0.0332,0.0,-4.248,0.0876,0.753,dance
Dan + Shay,I Should Probably Go To Bed,False,,2020,0,0,1,0,0,0,5ovVcYo2MvjVydFwFyaaqy,67,171826,0.721,0.277,0.0365,0.634,0.0,-7.128,0.112,0.309,country
Maluma,Hawái,True,https://www.whosampled.com/Maluma/Hawái/,2020,0,0,2,0,1,0,1yoMvmasuxZfqHEipJhRbp,77,199112,0.783,0.727,0.389,0.185,2.46e-05,-3.454,0.0626,0.558,latino
Blake Shelton;Gwen Stefani,Happy Anywhere,True,https://www.whosampled.com/Blake-Shelton/Happy-Anywhere/,2019,2,0,8,0,0,0,1DSf23IQgLUFAABgklPday,0,171026,0.606,0.737,0.0321,0.134,0.0,-5.745,0.057,0.65,country
Harry Styles,Watermelon Sugar,True,https://www.whosampled.com/Harry-Styles/Watermelon-Sugar/,2019,5,0,16,0,0,0,6UelLqGlWMcVH1E5c4H7lY,89,174000,0.548,0.816,0.0465,0.122,0.0,-4.209,0.335,0.557,pop
Jack Harlow;Big Sean,Way Out,True,https://www.whosampled.com/Jack-Harlow/Way-Out/,2020,0,0,0,0,0,0,45ffClKkj594CkU0naaLrM,0,168906,0.945,0.582,0.0719,0.114,0.0,-8.357,0.103,0.907,hip-hop
Jameson Rodgers,Some Girls,False,,1958,2,0,55,0,0,0,5GBmbWZnre6mK9kCpv1ZEZ,40,184893,0.429,0.831,0.0473,0.0781,0.0,-5.108,0.312,0.348,country
Brenda Lee,Rockin' Around The Christmas Tree,True,https://www.whosampled.com/Brenda-Lee/Rockin%27-Around-The-Christmas-Tree/,1958,5,0,111,0,0,0,6miHkzLx5cKHhxSP3ozWQ6,1,124906,0.708,0.593,0.046,0.764,0.0,-6.167,0.484,0.856,rockabilly
Chuck Berry,Run Rudolph Run,True,https://www.whosampled.com/Chuck-Berry/Run-Rudolph-Run/,1958,0,0,139,0,0,0,1S4rxDloMtAduogKeiJZmR,0,162897,0.647,0.876,0.185,0.881,3.59e-05,-5.662,0.26,0.949,blues
Dean Martin,"Let It Snow, Let It Snow, Let It Snow",True,https://www.whosampled.com/Dean-Martin/Let-It-Snow-Let-It-Snow-Let-It-Snow/,1946,10,0,213,0,0,0,6Oj0CylkftUHZu1jR5INhX,0,116413,0.457,0.36,0.0374,0.828,0.000127,-9.188,0.15,0.682,jazz
Nat King Cole,The Christmas Song (Merry Christmas To You),True,https://www.whosampled.com/Nat-King-Cole/The-Christmas-Song/,1946,20,0,427,0,0,0,0oTICiR6tPDmIPCmHS4qby,1,192160,0.32,0.21,0.0345,0.92,8.01e-05,-15.231,0.138,0.208,jazz
Dan + Shay,Take Me Home for Christmas,False,,2011,0,0,0,0,0,0,74neN8NvU5LnqgzBibX6MH,1,203880,0.694,0.769,0.0325,0.163,0.0,-4.665,0.0976,0.663,country
Wham!,Last Christmas,True,https://www.whosampled.com/Wham/Last-Christmas/,2011,0,0,0,0,0,0,2FRnf9qhLbvw8fu4IBXx78,74,262960,0.735,0.478,0.0293,0.189,2.48e-06,-12.472,0.355,0.947,disco
Michael Bublé,It's Beginning to Look a Lot Like Christmas,True,https://www.whosampled.com/Michael-Bublé/It%27s-Beginning-to-Look-a-Lot-Like-Christmas/,2011,1,0,0,1,0,0,4DwWLKys3e3SRuJovxX7hz,1,206346,0.335,0.232,0.0334,0.908,8.89e-06,-11.042,0.292,0.381,j-pop
Paul McCartney,Wonderful Christmastime,True,https://www.whosampled.com/Paul-McCartney/Wonderful-Christmastime/,1979,13,0,76,0,0,0,5aj4UEKeW7T3eI4ETaN7Me,0,225933,0.672,0.601,0.0279,0.128,0.0,-6.469,0.0824,0.763,folk
Elvis Presley,Blue Christmas,True,https://www.whosampled.com/Elvis-Presley/Blue-Christmas/,1957,3,0,75,1,0,0,3KJombE6eRPrdrhNJza7T8,0,128080,0.506,0.475,0.0324,0.83,0.00411,-7.552,0.124,0.596,rock-n-roll
Pink Sweat$;Donny Hathaway,This Christmas,False,,1960,1,0,0,0,0,0,6BLsEzE62odkTXVtVwzBhF,0,181365,0.639,0.656,0.0421,0.118,2.76e-06,-6.581,0.0841,0.382,chill
Nat King Cole,Deck The Halls,True,https://www.whosampled.com/Nat-King-Cole/Deck-The-Halls/,1960,2,0,0,1,0,0,2x9gxKi3h7o7gLbzC37rPk,1,69000,0.635,0.393,0.0394,0.652,0.0,-10.889,0.0845,0.97,jazz
The Beach Boys,Little Saint Nick,True,https://www.whosampled.com/The-Beach-Boys/Little-Saint-Nick/,1963,0,0,49,0,0,0,2ool4lj9DOLJpvdHMFMj4x,0,120226,0.551,0.424,0.0353,0.637,0.0,-10.73,0.165,0.925,psych-rock
Carrie Underwood;John Legend,Hallelujah,True,https://www.whosampled.com/Carrie-Underwood/Hallelujah/,2020,0,0,2,0,0,0,7bfZTvjOD4WXpweVxpg85o,2,275099,0.335,0.43,0.0322,0.846,0.0,-5.364,0.126,0.379,country
Justin Bieber,Rockin' Around The Christmas Tree,True,https://www.whosampled.com/Justin-Bieber/Rockin%27-Around-The-Christmas-Tree/,2020,0,0,0,1,0,0,3HqSKkoH7DqzfJYrBqvzSq,0,132732,0.464,0.642,0.032,0.0189,0.0,-3.656,0.0957,0.828,pop
Carrie Underwood,Favorite Time Of Year,True,https://www.whosampled.com/Carrie-Underwood/Favorite-Time-Of-Year/,2025,0,0,0,0,0,0,5qWwotKwu8uj7IoSFvbAmk,1,195320,0.509,0.881,0.0497,0.00489,0.0,-5.302,0.359,0.509,country
Gabby Barrett,The First Noel,True,https://www.whosampled.com/Gabby-Barrett/The-First-Noel/,2025,0,0,0,1,0,0,3siQrWtkFVmCLYITXxuvPD,0,261303,0.458,0.351,0.0244,0.696,0.0,-6.049,0.143,0.102,country
BTS,Life Goes On,True,https://www.whosampled.com/BTS/Life-Goes-On/,2020,1,0,9,0,0,0,5FVbvttjEvQ8r2BgUcJgNg,79,207481,0.566,0.716,0.0424,0.00691,0.0,-5.733,0.37,0.45,k-pop
Conan Gray,Heather,True,https://www.whosampled.com/Conan-Gray/Heather/,2020,0,0,8,0,0,0,4xqrdfXkTW4T0RauPLv3WA,87,198040,0.357,0.425,0.0333,0.584,0.0,-7.301,0.322,0.27,pop
Bad Bunny,TE MUDASTE,True,https://www.whosampled.com/Bad-Bunny/TE-MUDASTE/,2020,0,0,0,0,0,0,5RubKOuDoPn5Kj5TLVxSxY,81,130013,0.811,0.637,0.0591,0.234,0.000572,-4.835,0.118,0.471,latino
ラックライフ,Lily,False,,2020,1,0,0,0,0,0,6Bt6EU8gtqCCiz18Z19mfn,49,263893,0.632,0.736,0.0503,0.0537,0.0,-3.54,0.137,0.763,j-pop
Moneybagg Yo,Said Sum,True,https://www.whosampled.com/Moneybagg-Yo/Said-Sum/,2020,2,0,0,0,1,0,2wcsZBShCd9jpK4u7rSCsh,1,155168,0.929,0.667,0.353,0.0185,0.0,-6.789,0.1,0.274,hip-hop
BTS,Blue & Grey,True,https://www.whosampled.com/BTS/Blue/,2020,0,0,0,0,0,0,7Ki0hse0IfXEcXUlpyECbJ,71,254950,0.547,0.605,0.0415,0.42,0.0,-6.755,0.125,0.364,k-pop
BTS,Stay,True,https://www.whosampled.com/BTS/Stay/,2020,0,0,0,0,0,0,0TdWVbcerMAcvljXrl9gpG,67,204800,0.582,0.693,0.0465,0.114,0.0,-5.048,0.13,0.341,k-pop
BTS,Fly To My Room,True,https://www.whosampled.com/BTS/Fly-To-My-Room/,2020,0,0,0,0,0,0,1NHl9g36Ebu3g16y0vtUNV,67,222242,0.764,0.526,0.212,0.0484,0.0,-7.355,0.0718,0.588,k-pop
BTS,Telepathy,True,https://www.whosampled.com/BTS/Telepathy/,2020,0,0,1,0,0,0,6Fnvi5QnVkTskSzeRvvQds,70,202313,0.787,0.669,0.0428,0.00782,0.0,-4.333,0.123,0.57,k-pop
BTS,Dis-ease,True,https://www.whosampled.com/BTS/Dis-ease/,2020,1,0,2,0,0,0,0hxeouHqP3qzpTHerA7ha2,69,239722,0.731,0.845,0.132,0.0132,0.0,-5.352,0.0782,0.484,k-pop
Travis Scott;Young Thug;M.I.A.,FRANCHISE (feat. Young Thug & M.I.A.),True,https://www.whosampled.com/Travis-Scott/FRANCHISE/,2020,2,0,4,0,1,0,4jVBIpuOiMj1crqd8LoCrJ,70,202794,0.835,0.699,0.277,0.00671,0.0,-5.405,0.195,0.547,house
SAINt JHN,Roses,True,https://www.whosampled.com/SAINt-JHN/Roses/,2016,4,0,2,0,2,0,3mRlFZHUyvJbPTlkzg4LyJ,62,173610,0.782,0.5,0.0611,0.342,1.88e-05,-6.473,0.133,0.28,house
Ariana Grande;Doja Cat,motive (with Doja Cat),True,https://www.whosampled.com/Ariana-Grande/motive/,2020,0,0,1,0,0,0,5GkQIP5mWPi4KZLLXeuFTT,78,167989,0.789,0.742,0.0652,0.0681,0.0,-5.664,0.166,0.661,dance
Michael Jackson,Thriller,True,https://www.whosampled.com/Michael-Jackson/Thriller/,1982,326,0,129,0,12,0,7azo4rpSUh8nXgtonC6Pkq,70,358053,0.764,0.887,0.0744,0.0816,0.00011,-3.726,0.847,0.72,soul
Dua Lipa,Break My Heart,True,https://www.whosampled.com/Dua-Lipa/Break-My-Heart/,2020,7,0,8,0,6,0,017PF4Q3l4DBUiWoXk4OWT,78,221820,0.73,0.729,0.0884,0.167,1.39e-06,-3.434,0.349,0.467,dance
Dua Lipa,Don't Start Now,True,https://www.whosampled.com/Dua-Lipa/Don%27t-Start-Now/,2019,13,0,20,0,8,0,3PfIrDoz19wz7qK7tYeu62,81,183290,0.793,0.793,0.083,0.0123,0.0,-4.521,0.0951,0.679,dance
Ty Dolla $ign;Post Malone,Spicy,False,,2020,0,0,3,0,0,0,5JzX4z7nOrstlzGbwd1hOJ,0,143375,0.782,0.51,0.0419,0.143,0.0,-5.724,0.115,0.118,dance
J Balvin;Dua Lipa;Bad Bunny;Tainy,UN DIA (ONE DAY),True,https://www.whosampled.com/J-Balvin/UN-DIA/,2020,1,0,7,0,0,0,0pw2SQhAtP0zblvVFQfr3n,7,232146,0.58,0.695,0.0671,0.00638,0.0,-8.244,0.174,0.402,latino
Taylor Swift,cardigan,True,https://www.whosampled.com/Taylor-Swift/cardigan/,2020,2,0,14,0,1,0,14MGlCeQzAJj3EeznSGeEC,0,239560,0.612,0.58,0.0419,0.525,0.000414,-8.572,0.26,0.534,pop
Joel Corry;MNEK,Head & Heart,True,https://www.whosampled.com/Joel-Corry/Head/,2020,0,0,1,0,0,0,34EbXKNnIAkgJEuWAcEQ8O,0,166028,0.734,0.874,0.0662,0.168,1.14e-05,-3.158,0.0489,0.905,dance
G-Eazy;blackbear,Hate The Way (feat. blackbear),True,https://www.whosampled.com/G-Eazy/Hate-The-Way/,2020,0,0,2,0,0,0,3QGppKBPd9gHOgHJzRbVIw,59,214363,0.569,0.865,0.266,0.0673,0.0,-3.844,0.312,0.361,indie-pop
Marshmello;Demi Lovato,OK Not To Be OK,True,https://www.whosampled.com/Marshmello/OK-Not-To-Be-OK/,2020,0,0,1,0,2,0,0zzVTGyRrWpQu8Fr28NRAv,75,159862,0.743,0.837,0.0649,0.0172,0.0,-5.025,0.0743,0.263,dance
BLACKPINK;Selena Gomez,Ice Cream (with Selena Gomez),True,https://www.whosampled.com/BLACKPINK/Ice-Cream/,2020,1,0,6,0,0,0,1cdbkpZ3q1KYZDNSrOpdkb,70,175813,0.791,0.733,0.35,0.0305,0.000169,-3.852,0.0423,0.913,k-pop
Topic;A7S,Breaking Me,True,https://www.whosampled.com/Topic/Breaking-Me/,2019,4,0,2,0,5,0,5HOlPj1GPGrp8sbad1BPDU,0,166793,0.789,0.72,0.217,0.223,0.0,-5.652,0.129,0.664,edm
Machine Gun Kelly,bloody valentine,True,https://www.whosampled.com/Machine-Gun-Kelly/bloody-valentine/,2020,0,0,2,0,0,0,5cc6bqV4lFNB8etIbI7SNz,0,205015,0.52,0.856,0.0806,0.000193,0.0,-4.228,0.157,0.47,hip-hop
Clairo,Sofia,True,https://www.whosampled.com/Clairo/Sofia/,2019,2,0,3,0,0,0,7B3z0ySL9Rr0XvZEAjWZzM,81,188386,0.744,0.619,0.039,0.598,0.00372,-9.805,0.231,0.641,indie-pop
BLACKPINK,Lovesick Girls,True,https://www.whosampled.com/BLACKPINK/Lovesick-Girls/,2020,1,0,4,0,0,0,1GMufNnkKAnPLnqKJ5HHxW,73,192765,0.658,0.732,0.0654,0.00513,0.0,-4.762,0.13,0.409,k-pop
Calvin Harris;The Weeknd,Over Now (with The Weeknd),True,https://www.whosampled.com/Calvin-Harris/Over-Now/,2020,0,0,2,0,0,0,58AGoOGbwsQMhBbH0eFLRR,71,210795,0.612,0.884,0.0454,0.0759,0.00132,-4.113,0.247,0.679,electro
KAROL G,"Ay, DiOs Mío!",True,https://www.whosampled.com/KAROL-G/Ay-DiOs-Mío/,2019,0,0,1,0,0,0,493Gp8GQJHDtfGyUKvihrF,0,189840,0.715,0.706,0.195,0.496,0.00134,-4.423,0.106,0.522,reggae
Ashe;Niall Horan,Moral of the Story (feat. Niall Horan),True,https://www.whosampled.com/Ashe/Moral-of-the-Story/,2019,0,0,3,0,1,0,2NWVdwbd2hPIzC2lyf4y63,67,198515,0.599,0.374,0.0385,0.495,0.0,-8.896,0.221,0.224,electro
Doja Cat,Say So,True,https://www.whosampled.com/Doja-Cat/Say-So/,2019,9,0,18,0,6,0,3Dv1eDb0MEgF93GpLXlucZ,79,237893,0.787,0.673,0.159,0.264,3.35e-06,-4.583,0.0904,0.779,dance
Maren Morris,The Bones,True,https://www.whosampled.com/Maren-Morris/The-Bones/,2019,1,0,6,0,2,0,7yFhA2fUsL2oIMWlw5DaHQ,75,197293,0.612,0.57,0.0347,0.278,0.0,-6.642,0.0963,0.334,country
Ashley McBryde,One Night Standards,True,https://www.whosampled.com/Ashley-McBryde/One-Night-Standards/,2020,0,0,7,0,0,0,6TW8hTa1G41tVZ2RVEr9YI,0,190973,0.537,0.686,0.0293,0.0287,0.00704,-5.022,0.0988,0.611,country
Justin Bieber;Quavo,Intentions,True,https://www.whosampled.com/Justin-Bieber/Intentions/,2020,1,0,14,0,0,0,3UoApjQ4IttQXTAAS5ucKL,0,212868,0.813,0.554,0.0544,0.315,0.0,-6.631,0.105,0.86,pop
Ariana Grande;Justin Bieber,Stuck with U (with Justin Bieber),True,https://www.whosampled.com/Ariana-Grande/Stuck/,2020,0,0,0,0,0,0,4HBZA5flZLE435QTztThqH,83,228482,0.597,0.45,0.0418,0.223,0.0,-6.658,0.382,0.537,dance
Florida Georgia Line,I Love My Country,True,https://www.whosampled.com/Florida-Georgia-Line/I-Love-My-Country/,2020,0,0,1,0,0,0,3ph79KYuJ2bndNPA2c1tRH,0,185466,0.525,0.94,0.065,0.0283,0.0,-3.546,0.236,0.636,country
