artists,track_name,URL_Found,Whosampled_URL,Real_Year,Sampled_By_Count,Is_Sample_Of,Covered_By_Count,Is_Cover_Of,Remixed_By_Count,Is_Remix_Of
Marcy Playground,Sex And Candy,True,https://www.whosampled.com/Marcy-Playground/Sex-And-Candy/,1997,5,0,7,0,0,0
LeAnn Rimes,How Do I Live,True,https://www.whosampled.com/LeAnn-Rimes/How-Do-I-Live/,1997,3,0,40,0,3,0
Pearl Jam,Wishlist,True,https://www.whosampled.com/Pearl-Jam/Wishlist/,,0,0,0,0,0,0
The Verve,Bitter Sweet Symphony,True,https://www.whosampled.com/The-Verve/Bitter-Sweet-Symphony/,1997,59,0,61,0,1,0
Madonna;Sickick,Frozen,True,https://www.whosampled.com/Madonna/Frozen/,1998,21,0,44,0,7,0
Beenie Man,Who Am I,True,https://www.whosampled.com/Beenie-Man/Who-Am-I/,,0,0,0,0,0,0
2Pac,Do For Love,True,https://www.whosampled.com/2Pac/Do-For-Love/,1997,24,0,2,0,6,0
Mase;Total,What You Want,True,https://www.whosampled.com/Mase/What-You-Want/,1998,19,0,0,0,2,0
Metallica,The Unforgiven II,True,https://www.whosampled.com/Metallica/The-Unforgiven-II/,1997,1,0,4,0,0,0
Aerosmith,Pink,True,https://www.whosampled.com/Aerosmith/Pink/,1997,1,0,6,0,1,0
Pearl Jam,Given to Fly,True,https://www.whosampled.com/Pearl-Jam/Given-to-Fly/,1998,0,0,4,0,0,0
Third Eye Blind,Semi-Charmed Life,True,https://www.whosampled.com/Third-Eye-Blind/Semi-Charmed-Life/,1997,37,0,15,0,0,0
Boyz II Men,A Song For Mama,True,https://www.whosampled.com/Boyz-II-Men/A-Song-For-Mama/,1997,0,0,7,0,0,0
Chumbawamba,Tubthumping,True,https://www.whosampled.com/Chumbawamba/Tubthumping/,1997,29,0,24,0,8,0
Metallica;Marianne Faithfull,The Memory Remains,True,https://www.whosampled.com/Metallica/The-Memory-Remains/,1997,2,0,3,0,0,0
Mase,Feel So Good,True,https://www.whosampled.com/Mase/Feel-So-Good/,1997,7,0,1,0,0,0
Fiona Apple,Criminal,True,https://www.whosampled.com/Fiona-Apple/Criminal/,1996,1,0,9,0,0,0
The Prodigy,Smack My Bitch Up,True,https://www.whosampled.com/The-Prodigy/Smack-My-Bitch-Up/,1997,31,0,9,0,5,0
Mr. President,Coco Jamboo,True,https://www.whosampled.com/Mr-President/Coco-Jamboo/,,0,0,0,0,0,0
The Verve Pipe,The Freshmen,True,https://www.whosampled.com/The-Verve-Pipe/The-Freshmen/,1996,3,0,6,1,0,0
Mark Morrison,Return of the Mack,True,https://www.whosampled.com/Mark-Morrison/Return-of-the-Mack/,1996,37,0,8,0,5,0
Aerosmith,Hole In My Soul,True,https://www.whosampled.com/Aerosmith/Hole-In-My-Soul/,1997,0,0,3,0,0,0
Bee Gees,Alone,True,https://www.whosampled.com/Bee-Gees/Alone/,1997,0,0,8,0,0,0
Sneaker Pimps,6 Underground,True,https://www.whosampled.com/Sneaker-Pimps/6-Underground/,1996,0,0,6,0,8,0
The Notorious B.I.G.,Hypnotize,False,,,,,,,,
Faithless;Rollo Armstrong;Sister Bliss,Insomnia,True,https://www.whosampled.com/Faithless/Insomnia/,1995,26,0,16,0,15,1
KRS-One,Step into a World (Rapture's Delight),True,https://www.whosampled.com/KRS-One/Step-into-a-World/,,0,0,0,0,0,0
The Prodigy,Firestarter,True,https://www.whosampled.com/The-Prodigy/Firestarter/,1996,17,0,9,0,4,0
Better Than Ezra,Desperately Wanting,True,https://www.whosampled.com/Better-Than-Ezra/Desperately-Wanting/,,0,0,0,0,0,0
MC Lyte,Cold Rock a Party,True,https://www.whosampled.com/MC-Lyte/Cold-Rock-a-Party/,1996,5,0,0,0,1,0
Sheryl Crow,If It Makes You Happy,True,https://www.whosampled.com/Sheryl-Crow/If-It-Makes-You-Happy/,1997,2,0,12,0,0,0
Ginuwine,Pony,True,https://www.whosampled.com/Ginuwine/Pony/,1996,59,0,18,0,4,0
Nas,Street Dreams,True,https://www.whosampled.com/Nas/Street-Dreams/,1996,20,0,0,0,5,0
The Chemical Brothers,Setting Sun,True,https://www.whosampled.com/The-Chemical-Brothers/Setting-Sun/,1996,2,0,0,0,0,0
Kenny G,The Moment,True,https://www.whosampled.com/Kenny-G/The-Moment/,,0,0,0,0,0,0
Westside Connection,Bow Down,True,https://www.whosampled.com/Westside-Connection/Bow-Down/,1996,13,0,1,0,2,0
Bryan Adams,Let's Make A Night To Remember,True,https://www.whosampled.com/Bryan-Adams/Let%27s-Make-A-Night-To-Remember/,1996,1,0,1,0,0,0
Enigma,Beyond The Invisible,True,https://www.whosampled.com/Enigma/Beyond-The-Invisible/,1996,2,0,0,0,0,0
La Bouche,Sweet Dreams,True,https://www.whosampled.com/La-Bouche/Sweet-Dreams/,2024,0,0,0,0,0,1
Robert Miles,Children,True,https://www.whosampled.com/Robert-Miles/Children/,1995,1,0,4,0,3,0
Everything But The Girl,Wrong,True,https://www.whosampled.com/Everything-But-The-Girl/Wrong/,1996,2,0,2,0,3,0
La Bouche,Be My Lover,True,https://www.whosampled.com/La-Bouche/Be-My-Lover/,1995,22,0,26,0,10,0
Collective Soul,The World I Know,True,https://www.whosampled.com/Collective-Soul/The-World-I-Know/,1995,0,0,2,0,0,0
No Doubt,Just A Girl,True,https://www.whosampled.com/No-Doubt/Just-A-Girl/,1995,6,0,19,0,0,0
GZA;Method Man,Shadowboxin',True,https://www.whosampled.com/GZA/Shadowboxin%27/,1995,20,0,1,0,0,0
Junior M.A.F.I.A.,Get Money,False,,,,,,,,
Horace Brown,One For The Money,True,https://www.whosampled.com/Horace-Brown/One-For-The-Money/,1996,3,0,0,0,2,0
Joan Osborne,One Of Us,True,https://www.whosampled.com/Joan-Osborne/One-Of-Us/,1995,8,0,34,0,0,0
Radiohead,High and Dry,True,https://www.whosampled.com/Radiohead/High-and-Dry/,1995,7,0,25,0,0,0
Def Leppard,When Love And Hate Collide,True,https://www.whosampled.com/Def-Leppard/When-Love-And-Hate-Collide/,2009,0,0,1,1,0,0
Seal,Kiss from a Rose,True,https://www.whosampled.com/Seal/Kiss-from-a-Rose/,1994,13,0,61,0,1,0
Collective Soul,December,True,https://www.whosampled.com/Collective-Soul/December/,1995,0,0,2,0,0,0
The Pharcyde,Runnin',True,https://www.whosampled.com/The-Pharcyde/Runnin%27/,1995,33,0,5,0,5,0
Michael Jackson,You Are Not Alone,True,https://www.whosampled.com/Michael-Jackson/You-Are-Not-Alone/,1995,19,0,44,0,11,0
Luniz;Michael Marshall,I Got 5 On It,True,https://www.whosampled.com/Luniz/I-Got-5-On-It/,1995,111,0,10,0,6,0
Das EFX,Real Hip-Hop,True,https://www.whosampled.com/Das-EFX/Real-Hip-Hop/,1995,99,0,0,0,3,0
Lost Boyz,"Jeeps, Lex Coups, Bimaz & Benz",True,https://www.whosampled.com/Lost-Boyz/Jeeps-Lex-Coups-Bimaz/,,0,0,0,0,0,0
Faith Evans,You Used to Love Me,True,https://www.whosampled.com/Faith-Evans/You-Used-to-Love-Me/,1995,15,0,0,0,1,0
Bon Jovi,This Ain't A Love Song,True,https://www.whosampled.com/Bon-Jovi/This-Ain%27t-A-Love-Song/,1995,0,0,9,0,0,0
Rusted Root,Send Me on My Way,True,https://www.whosampled.com/Rusted-Root/Send-Me-on-My-Way/,1992,2,0,4,0,0,0
Cyndi Lauper,Girls Just Want to Have Fun,True,https://www.whosampled.com/Cyndi-Lauper/Girls-Just-Want-to-Have-Fun/,1983,70,0,121,1,7,0
Bryan Adams,Have You Ever Really Loved A Woman?,True,https://www.whosampled.com/Bryan-Adams/Have-You-Ever-Really-Loved-A-Woman/,,0,0,0,0,0,0
Montell Jordan,This Is How We Do It,True,https://www.whosampled.com/Montell-Jordan/This-Is-How-We-Do-It/,1995,37,0,14,0,8,0
Mack 10;Ice Cube,Foe Life,True,https://www.whosampled.com/Mack-10/Foe-Life/,1995,11,0,0,0,0,0
Mobb Deep,Survival of the Fittest,True,https://www.whosampled.com/Mobb-Deep/Survival-of-the-Fittest/,1995,223,0,0,0,5,0
Ol' Dirty Bastard,Shimmy Shimmy Ya,True,https://www.whosampled.com/Ol%27-Dirty-Bastard/Shimmy-Shimmy-Ya/,1995,146,0,3,0,3,0
Van Halen,Can't Stop Lovin' You,True,https://www.whosampled.com/Van-Halen/Can%27t-Stop-Lovin%27-You/,1995,2,0,4,0,0,0
New Order,Bizarre Love Triangle,True,https://www.whosampled.com/New-Order/Bizarre-Love-Triangle/,1986,16,0,70,0,8,0
Real McCoy,Run Away,True,https://www.whosampled.com/Real-McCoy/Run-Away/,1995,0,0,0,0,2,0
Firehouse,I Live My Life for You,True,https://www.whosampled.com/Firehouse/I-Live-My-Life-for-You/,1995,0,0,5,0,0,0
Real McCoy,Another Night,True,https://www.whosampled.com/Real-McCoy/Another-Night/,1993,20,0,9,0,3,0
Ol' Dirty Bastard,Brooklyn Zoo,True,https://www.whosampled.com/Ol%27-Dirty-Bastard/Brooklyn-Zoo/,1995,81,0,1,0,2,0
Bon Jovi,Always,True,https://www.whosampled.com/Bon-Jovi/Always/,1994,2,0,33,0,0,0
Capleton,Tour,True,https://www.whosampled.com/Capleton/Tour/,1995,1,0,0,0,1,0
Mobb Deep,"Shook Ones, Pt. II",True,https://www.whosampled.com/Mobb-Deep/Shook-Ones-Pt-II/,,0,0,0,0,0,0
Boyz II Men,I'll Make Love To You,True,https://www.whosampled.com/Boyz-II-Men/I%27ll-Make-Love-To-You/,1994,10,0,16,0,1,0
Hole,Doll Parts,True,https://www.whosampled.com/Hole/Doll-Parts/,1994,0,0,3,0,0,0
Craig Mack,Flava in Ya Ear,True,https://www.whosampled.com/Craig-Mack/Flava-in-Ya-Ear/,1994,79,0,1,0,3,0
Candlebox,Far Behind,True,https://www.whosampled.com/Candlebox/Far-Behind/,1993,1,0,2,0,0,0
Joe Diffie,Pickup Man,True,https://www.whosampled.com/Joe-Diffie/Pickup-Man/,1994,0,0,1,0,0,0
Mazzy Star,Fade Into You,True,https://www.whosampled.com/Mazzy-Star/Fade-Into-You/,1993,5,0,26,0,0,0
Weezer,Undone - The Sweater Song,True,https://www.whosampled.com/Weezer/Undone---The-Sweater-Song/,,0,0,0,0,0,0
Warren G;O.G.L.B.,This D.J.,True,https://www.whosampled.com/Warren-G/This-DJ/,,0,0,0,0,0,0
Collective Soul,Shine,True,https://www.whosampled.com/Collective-Soul/Shine/,1993,5,0,9,0,0,0
Nine Inch Nails,Closer,True,https://www.whosampled.com/Nine-Inch-Nails/Closer/,1994,46,0,36,0,6,0
Aerosmith,Crazy,True,https://www.whosampled.com/Aerosmith/Crazy/,1993,0,0,5,0,0,0
Live,Selling The Drama,True,https://www.whosampled.com/Live/Selling-The-Drama/,1994,0,0,3,0,0,0
Enigma,Return To Innocence,True,https://www.whosampled.com/Enigma/Return-To-Innocence/,1993,7,0,0,0,2,0
Pink Floyd,Take It Back,True,https://www.whosampled.com/Pink-Floyd/Take-It-Back/,1994,0,0,1,0,0,0
Gin Blossoms,Found Out About You,True,https://www.whosampled.com/Gin-Blossoms/Found-Out-About-You/,1992,0,0,3,0,0,0
Ice Cube,You Know How We Do It,True,https://www.whosampled.com/Ice-Cube/You-Know-How-We-Do-It/,1993,34,0,3,0,1,0
Wu-Tang Clan;Method Man;Raekwon;Inspectah Deck;Buddha Monk,"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk)",True,https://www.whosampled.com/Wu-Tang-Clan/CREAM/,,0,0,0,0,0,0
Nas,It Ain't Hard to Tell,True,https://www.whosampled.com/Nas/It-Ain%27t-Hard-to-Tell/,1994,187,0,2,0,4,0
Danzig,Mother,True,https://www.whosampled.com/Danzig/Mother/,1988,5,0,9,0,0,0
Bryan Adams,Please Forgive Me,True,https://www.whosampled.com/Bryan-Adams/Please-Forgive-Me/,1993,2,0,15,0,0,0
Guns N' Roses,Since I Don't Have You,True,https://www.whosampled.com/Guns-N%27-Roses/Since-I-Don%27t-Have-You/,1993,0,0,4,1,0,0
Aerosmith,Amazing,True,https://www.whosampled.com/Aerosmith/Amazing/,1993,4,0,5,0,0,0
Gabrielle,Dreams,True,https://www.whosampled.com/Gabrielle/Dreams/,,0,0,0,0,0,0
The Cranberries,Linger,True,https://www.whosampled.com/The-Cranberries/Linger/,1992,7,0,42,0,2,0
Nine Inch Nails,March Of The Pigs,True,https://www.whosampled.com/Nine-Inch-Nails/March-Of-The-Pigs/,1994,2,0,18,0,1,0
Culture Beat,Mr. Vain,True,https://www.whosampled.com/Culture-Beat/Mr-Vain/,,0,0,0,0,0,0
2Pac,Keep Ya Head Up,True,https://www.whosampled.com/2Pac/Keep-Ya-Head-Up/,1993,18,0,3,0,2,0
KRS-One,Sound of da Police,True,https://www.whosampled.com/KRS-One/Sound-of-da-Police/,1993,313,0,1,0,2,0
Joe Diffie,John Deere Green,True,https://www.whosampled.com/Joe-Diffie/John-Deere-Green/,,0,0,0,0,0,0
Eazy-E,Real Muthaphuckkin G's,True,https://www.whosampled.com/Eazy-E/Real-Muthaphuckkin-G%27s/,1993,35,0,0,0,0,0
Mr. Big,Wild World,False,,,,,,,,
The Lemonheads,Into Your Arms,True,https://www.whosampled.com/The-Lemonheads/Into-Your-Arms/,1993,1,0,2,1,0,0
Billy Joel,The River of Dreams,True,https://www.whosampled.com/Billy-Joel/The-River-of-Dreams/,1993,5,0,12,0,0,0
Blind Melon,No Rain,True,https://www.whosampled.com/Blind-Melon/No-Rain/,1993,7,0,14,0,1,0
Aerosmith,Cryin',True,https://www.whosampled.com/Aerosmith/Cryin%27/,1993,1,0,11,0,0,0
Inner Circle,Sweat (A La La La La Long),True,https://www.whosampled.com/Inner-Circle/Sweat/,,0,0,0,0,0,0
Boyz II Men;Brian McKnight,Let It Snow,True,https://www.whosampled.com/Boyz-II-Men/Let-It-Snow/,1993,6,0,2,0,0,0
R.E.M.,Everybody Hurts,True,https://www.whosampled.com/REM/Everybody-Hurts/,,0,0,0,0,0,0
Souls Of Mischief,93 'Til Infinity,True,https://www.whosampled.com/Souls-Of-Mischief/93-%27Til-Infinity/,1993,53,0,2,0,1,0
Nightcrawlers;Marc Kinchen,Push The Feeling On - Remix,True,https://www.whosampled.com/Nightcrawlers/Push-The-Feeling-On---Remix/,,0,0,0,0,0,0
Soul Asylum,Runaway Train,True,https://www.whosampled.com/Soul-Asylum/Runaway-Train/,1992,2,0,10,0,0,0
Tears For Fears,Break It Down Again,True,https://www.whosampled.com/Tears-For-Fears/Break-It-Down-Again/,1993,2,0,3,0,0,0
MC Lyte,Ruffneck,True,https://www.whosampled.com/MC-Lyte/Ruffneck/,1993,4,0,0,0,1,0
Cypress Hill,Insane in the Brain,True,https://www.whosampled.com/Cypress-Hill/Insane-in-the-Brain/,1993,228,0,13,0,4,0
Lords Of The Underground,Chief Rocka,True,https://www.whosampled.com/Lords-Of-The-Underground/Chief-Rocka/,1993,22,0,0,0,1,0
Alan Jackson,Chattahoochee,True,https://www.whosampled.com/Alan-Jackson/Chattahoochee/,,0,0,0,0,0,0
Zapp,Mega Medley,True,https://www.whosampled.com/Zapp/Mega-Medley/,,0,0,0,0,0,0
Radiohead,Creep,True,https://www.whosampled.com/Radiohead/Creep/,1992,27,0,138,0,1,0
Robin S,Show Me Love,False,,,,,,,,
Onyx,Slam,True,https://www.whosampled.com/Onyx/Slam/,1993,36,0,2,0,4,0
Duran Duran,Come Undone,True,https://www.whosampled.com/Duran-Duran/Come-Undone/,1993,3,0,23,0,4,0
Inner Circle,Bad Boys (Theme from COPS),True,https://www.whosampled.com/Inner-Circle/Bad-Boys/,1987,38,0,6,0,4,0
Aerosmith,Livin' On The Edge,True,https://www.whosampled.com/Aerosmith/Livin%27-On-The-Edge/,1993,3,0,8,0,0,0
Bon Jovi,In These Arms,True,https://www.whosampled.com/Bon-Jovi/In-These-Arms/,1992,0,0,1,0,0,0
The Pharcyde,Passin' Me By,True,https://www.whosampled.com/The-Pharcyde/Passin%27-Me-By/,1992,89,0,2,0,5,0
Jomanda,I Like It,True,https://www.whosampled.com/Jomanda/I-Like-It/,1993,0,0,0,1,23,0
Ice Cube,It Was A Good Day,True,https://www.whosampled.com/Ice-Cube/It-Was-A-Good-Day/,1992,90,0,8,0,1,0
Dr. Alban,It's My Life,False,,,,,,,,
Naughty By Nature,Hip Hop Hooray,True,https://www.whosampled.com/Naughty-By-Nature/Hip-Hop-Hooray/,1992,79,0,4,0,12,0
Snow,Informer,True,https://www.whosampled.com/Snow/Informer/,1992,24,0,4,0,5,0
Ugly Kid Joe,Cats In The Cradle,True,https://www.whosampled.com/Ugly-Kid-Joe/Cats-In-The-Cradle/,1992,0,0,2,1,0,0
Sade,No Ordinary Love,True,https://www.whosampled.com/Sade/No-Ordinary-Love/,1992,47,0,22,0,0,0
Duran Duran,Ordinary World,True,https://www.whosampled.com/Duran-Duran/Ordinary-World/,1993,4,0,46,0,0,0
Bon Jovi,Bed Of Roses,True,https://www.whosampled.com/Bon-Jovi/Bed-Of-Roses/,1993,1,0,20,0,0,0
Sade,Kiss of Life,True,https://www.whosampled.com/Sade/Kiss-of-Life/,1992,35,0,10,0,0,0
Kenny G,Forever in Love,True,https://www.whosampled.com/Kenny-G/Forever-in-Love/,1992,0,0,1,0,0,0
SNAP!,Rhythm Is a Dancer,True,https://www.whosampled.com/SNAP/Rhythm-Is-a-Dancer/,,0,0,0,0,0,0
Faith No More,Easy,True,https://www.whosampled.com/Faith-No-More/Easy/,1992,0,0,6,1,0,0
Michael Jackson,Heal the World,True,https://www.whosampled.com/Michael-Jackson/Heal-the-World/,1991,5,0,55,0,0,0
Onyx,Throw Ya Gunz,True,https://www.whosampled.com/Onyx/Throw-Ya-Gunz/,1992,76,0,0,0,0,0
Saigon Kick,Love Is on the Way,True,https://www.whosampled.com/Saigon-Kick/Love-Is-on-the-Way/,1992,0,0,2,0,0,0
Michael W. Smith,I Will Be Here For You,False,,,,,,,,
Guns N' Roses,Yesterdays,True,https://www.whosampled.com/Guns-N%27-Roses/Yesterdays/,1991,0,0,4,0,0,0
Megadeth,Symphony Of Destruction,True,https://www.whosampled.com/Megadeth/Symphony-Of-Destruction/,1992,6,0,19,0,1,0
House Of Pain,Jump Around,True,https://www.whosampled.com/House-Of-Pain/Jump-Around/,1992,108,0,20,0,9,0
Def Leppard,Have You Ever Needed Someone So Bad,True,https://www.whosampled.com/Def-Leppard/Have-You-Ever-Needed-Someone-So-Bad/,1992,1,0,2,0,0,0
Firehouse,When I Look Into Your Eyes,True,https://www.whosampled.com/Firehouse/When-I-Look-Into-Your-Eyes/,1992,0,0,6,0,0,0
Bryan Adams,Do I Have To Say The Words?,True,https://www.whosampled.com/Bryan-Adams/Do-I-Have-To-Say-The-Words/,,0,0,0,0,0,0
Nas,The Message,True,https://www.whosampled.com/Nas/The-Message/,1996,19,0,1,0,0,0
Guns N' Roses,November Rain,True,https://www.whosampled.com/Guns-N%27-Roses/November-Rain/,1991,4,0,38,0,0,0
Brooks & Dunn,Boot Scootin' Boogie,True,https://www.whosampled.com/Brooks/Boot-Scootin%27-Boogie/,,0,0,0,0,0,0
Metallica,Sad But True,True,https://www.whosampled.com/Metallica/Sad-But-True/,1991,5,0,24,0,0,0
Billy Ray Cyrus,Achy Breaky Heart,True,https://www.whosampled.com/Billy-Ray-Cyrus/Achy-Breaky-Heart/,1992,5,0,31,1,1,0
The Cure,Friday I'm In Love,True,https://www.whosampled.com/The-Cure/Friday-I%27m-In-Love/,1992,2,0,48,0,1,0
Red Hot Chili Peppers,Give It Away,True,https://www.whosampled.com/Red-Hot-Chili-Peppers/Give-It-Away/,1991,31,0,15,0,2,0
Pete Rock;C.L. Smooth,They Reminisce over You,True,https://www.whosampled.com/Pete-Rock/They-Reminisce-over-You/,,0,0,0,0,0,0
Nirvana,Lithium,True,https://www.whosampled.com/Nirvana/Lithium/,1991,10,0,42,0,0,0
Red Hot Chili Peppers,Under the Bridge,True,https://www.whosampled.com/Red-Hot-Chili-Peppers/Under-the-Bridge/,1991,37,0,51,0,0,0
Metallica,Wherever I May Roam,True,https://www.whosampled.com/Metallica/Wherever-I-May-Roam/,1991,18,0,18,0,1,0
Eric Clapton,Tears in Heaven,True,https://www.whosampled.com/Eric-Clapton/Tears-in-Heaven/,1991,1,0,82,0,0,0
Nirvana,Come As You Are,True,https://www.whosampled.com/Nirvana/Come-As-You-Are/,1991,18,0,66,0,0,0
Metallica,Nothing Else Matters,True,https://www.whosampled.com/Metallica/Nothing-Else-Matters/,1992,11,0,93,0,0,0
Ozzy Osbourne,"Mama, I'm Coming Home",True,https://www.whosampled.com/Ozzy-Osbourne/Mama-I%27m-Coming-Home/,,0,0,0,0,0,0
Simply Red,Stars,True,https://www.whosampled.com/Simply-Red/Stars/,1991,1,0,12,0,2,0
Nirvana,Smells Like Teen Spirit,True,https://www.whosampled.com/Nirvana/Smells-Like-Teen-Spirit/,1991,135,0,152,0,0,0
Elton John,Don't Let The Sun Go Down On Me,True,https://www.whosampled.com/Elton-John/Don%27t-Let-The-Sun-Go-Down-On-Me/,1974,1,0,33,0,0,0
Bonnie Raitt,I Can't Make You Love Me,True,https://www.whosampled.com/Bonnie-Raitt/I-Can%27t-Make-You-Love-Me/,1991,8,0,73,0,0,0
Michael Jackson,Black or White,True,https://www.whosampled.com/Michael-Jackson/Black-or-White/,1991,43,0,44,0,7,0
Guns N' Roses,Live And Let Die,True,https://www.whosampled.com/Guns-N%27-Roses/Live-And-Let-Die/,1991,0,0,4,1,0,0
Metallica,The Unforgiven,True,https://www.whosampled.com/Metallica/The-Unforgiven/,1991,18,0,34,0,0,0
Lisa Stansfield,Change,True,https://www.whosampled.com/Lisa-Stansfield/Change/,1991,3,0,1,0,6,0
Roxette,Spending My Time,True,https://www.whosampled.com/Roxette/Spending-My-Time/,1991,1,0,12,0,2,0
Scorpions,Send Me An Angel,True,https://www.whosampled.com/Scorpions/Send-Me-An-Angel/,1990,6,0,11,0,0,0
Geto Boys,Mind Playing Tricks on Me,True,https://www.whosampled.com/Geto-Boys/Mind-Playing-Tricks-on-Me/,1991,80,0,7,0,0,0
Ozzy Osbourne,No More Tears,True,https://www.whosampled.com/Ozzy-Osbourne/No-More-Tears/,1991,0,0,8,0,0,0
Metallica,Enter Sandman,True,https://www.whosampled.com/Metallica/Enter-Sandman/,1991,33,0,72,0,0,0
Grandmaster Slice,Thinking Of You,True,https://www.whosampled.com/Grandmaster-Slice/Thinking-Of-You/,1991,0,0,1,0,0,0
Firehouse,Love of a Lifetime,True,https://www.whosampled.com/Firehouse/Love-of-a-Lifetime/,1990,0,0,4,0,0,0
Bryan Adams,(Everything I Do) I Do It For You,True,https://www.whosampled.com/Bryan-Adams/I-Do-It-For-You/,,0,0,0,0,0,0
Boyz II Men,Motownphilly,True,https://www.whosampled.com/Boyz-II-Men/Motownphilly/,1991,8,0,5,0,4,0
Scorpions,Wind Of Change,True,https://www.whosampled.com/Scorpions/Wind-Of-Change/,1990,11,0,45,0,0,0
Seal,Crazy,True,https://www.whosampled.com/Seal/Crazy/,1990,14,0,17,0,5,0
Guns N' Roses,You Could Be Mine,True,https://www.whosampled.com/Guns-N%27-Roses/You-Could-Be-Mine/,1991,2,0,14,0,0,0
Lenny Kravitz,It Ain't Over 'Til It's Over,True,https://www.whosampled.com/Lenny-Kravitz/It-Ain%27t-Over-%27Til-It%27s-Over/,1991,14,0,12,0,0,0
Jomanda,Got a Love for You,True,https://www.whosampled.com/Jomanda/Got-a-Love-for-You/,1990,0,0,1,0,12,0
The Black Crowes,Hard To Handle,True,https://www.whosampled.com/The-Black-Crowes/Hard-To-Handle/,1990,5,0,6,1,0,0
Extreme,More Than Words,True,https://www.whosampled.com/Extreme/More-Than-Words/,1990,3,0,63,0,0,0
R.E.M.,Losing My Religion,True,https://www.whosampled.com/REM/Losing-My-Religion/,,0,0,0,0,0,0
Firehouse,Don't Treat Me Bad,True,https://www.whosampled.com/Firehouse/Don%27t-Treat-Me-Bad/,,0,0,0,0,0,0
LL COOL J,Mama Said Knock You Out,True,https://www.whosampled.com/LL-COOL-J/Mama-Said-Knock-You-Out/,1990,151,0,20,0,7,0
The Black Crowes,She Talks To Angels,True,https://www.whosampled.com/The-Black-Crowes/She-Talks-To-Angels/,1990,0,0,6,0,0,0
Cinderella,Heartbreak Station,True,https://www.whosampled.com/Cinderella/Heartbreak-Station/,1990,0,0,1,0,0,0
Damn Yankees,High Enough,True,https://www.whosampled.com/Damn-Yankees/High-Enough/,1990,1,0,7,0,0,0
The Righteous Brothers,Unchained Melody,True,https://www.whosampled.com/The-Righteous-Brothers/Unchained-Melody/,1965,9,0,123,1,0,0
AC/DC,Moneytalks,True,https://www.whosampled.com/ACDC/Moneytalks/,1990,1,0,5,0,0,0
Gary Moore,Still Got The Blues,True,https://www.whosampled.com/Gary-Moore/Still-Got-The-Blues/,1990,1,0,11,0,0,0
Billy Joel,And So It Goes,True,https://www.whosampled.com/Billy-Joel/And-So-It-Goes/,1989,0,0,18,0,0,0
Paul Young,Oh Girl,True,https://www.whosampled.com/Paul-Young/Oh-Girl/,1990,0,0,1,1,0,0
Jon Bon Jovi,"Blaze Of Glory - From ""Young Guns II"" Soundtrack",True,https://www.whosampled.com/Jon-Bon-Jovi/Blaze-Of-Glory---From-Young-Guns-II-Soundtrack/,,0,0,0,0,0,0
Faith No More,Falling to Pieces,True,https://www.whosampled.com/Faith-No-More/Falling-to-Pieces/,1989,0,0,4,0,1,0
Faith No More,Epic,True,https://www.whosampled.com/Faith-No-More/Epic/,1989,15,0,11,0,1,0
SNAP!,The Power,True,https://www.whosampled.com/SNAP/The-Power/,,0,0,0,0,0,0
Roxette,"It Must Have Been Love - From the Film ""Pretty Woman""",True,https://www.whosampled.com/Roxette/It-Must-Have-Been-Love---From-the-Film-Pretty-Woman/,,0,0,0,0,0,0
